data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9450622,170,COL8658,8658,24 August 2021,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Former FARC: Revolutionary Armed Forces of Colombia,7,37,South America,Colombia,Caqueta,San Jose del Fragua,,San Jose de la Fragua,1.3312,-75.9736,2,INDEPAZ; UNOCHA; Contagio Radio,Other-National,"Around 24 August 2021, in the rural area of San Jose de la Fragua municipality (Caqueta), authorities reported that a former FARC member was shot dead by unidentified perpetrators in the La Luna vereda. There are no further details about the attack. 1 fatality.",1,1660601515,COL
9451200,170,COL16682,16682,24 August 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Antioquia,Remedios,,Remedios,7.0261,-74.6959,2,UNOCHA,Other,"On 24 August 2021, in the rural area of Remedios municipality (Antioquia), unidentified armed individuals shot and killed a man and injured another in La Cruzada vereda. The motive of the attack is unknown. The area is known for the presence of armed groups. 1 fatality.",1,1660601517,COL
9452287,170,COL16683,16683,24 August 2021,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Women (Colombia),7,37,South America,Colombia,Cauca,Corinto,,Corinto,3.1738,-76.2613,2,UNOCHA,Other,"Around 24 August 2021 (as reported), in the rural area of Corinto municipality (Cauca), two women were killed and their bodies were found with several gunshot wounds in La Paila vereda. The victims were on a motorcycle when they were attacked by the perpetrators from a car in a drive-by shooting. The motives of the attack are unknown. There is presence of the FARC Dissident group Dagoberto Ramos Front in the area. 2 fatalities.",2,1660601519,COL
9453081,170,COL16684,16684,24 August 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Choco,Medio Baudo,,Puerto Meluk,5.1936,-76.9496,2,UNOCHA,Other,"On 24 August 2021, in Medio Baudo municipality (coded to Puerto Meluk, Choco), four civilians were injured, including two minors, after stepping on a landmine that detonated in the Taparal community. There is no information about the armed group that planted the explosive. There were no fatalities.",0,1660601520,COL
9453617,170,COL16685,16685,24 August 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Indigenous Group (Colombia),7,37,South America,Colombia,Meta,Puerto Lopez,,San Pablo,4.0239,-72.9873,1,UNOCHA,Other,"On 24 August 2021, in San Pablo (Meta), an indigenous man was shot dead by two unidentified armed individuals on a motorcycle in a drive-by shooting. The motive of the attack is unknown. The area is known for the presence of armed groups. 1 fatality.",1,1660601522,COL
9455339,170,COL16045,16045,24 August 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia); Students (Colombia),7,37,South America,Colombia,Valle del Cauca,Cali,,Santiago de Cali,3.4376,-76.519,1,UNOCHA,Other,"On 24 August 2021, in Santiago De Cali (Valle del Cauca), three students' leaders were reported injured after four unidentified armed individuals on a motorcycle attacked them in a drive-by shooting. The victims were organizing an open-air cinema in the Manuela Beltran neighborhood when perpetrators opened fire on the group. There were no fatalities.",0,1660601525,COL
8431124,170,COL8605,8605,23 August 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Health Workers (Colombia),7,37,South America,Colombia,Cauca,Popayan,,Popayan,2.4825,-76.5741,1,El Tiempo (Colombia),National,"On 23 August 2021, in Popayan (Cauca), unidentified armed individuals shot dead a health worker in a drive-by shooting. Perpetrators opened fire on the victim in the Belalcazar neighborhood. Authorities are investigating if the victim had received death threats before the attack occurred. 1 fatality.",1,1630969498,COL
9446095,170,COL8602,8602,23 August 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Government of Colombia (2018-2022); PCC: Colombian Conservative Party,7,37,South America,Colombia,Antioquia,Zaragoza,,Zaragoza,7.4886,-74.8671,1,El Colombiano; El Espectador; INDEPAZ; UNOCHA,Other-Subnational,"On 23 August 2021, in Zaragoza (Antioquia), unidentified armed individuals killed a councilman, who was also a member of the Conservative party, in the Las Flores neighborhood. Perpetrators knocked at the victim's door and opened fire at him when he opened it. Subsequently, the men fled the area on a motorcycle. The Bajo Cauca subregion is known for the presence of armed groups. 1 fatality.",1,1660599323,COL
9446096,170,COL8610,8610,23 August 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Police Forces of Colombia (2018-2022),7,37,South America,Colombia,Huila,Neiva,,Neiva,2.9356,-75.2777,1,El Tiempo (Colombia); UNOCHA,Other-National,"On 23 August 2021, in Neiva (Huila), unidentified armed individuals shot dead a police officer in a drive-by shooting. Perpetrators intercepted the victim and opened fire several times against him. The victim was off-duty when the attack occurred. 1 fatality.",1,1660599323,COL
9450778,170,COL16676,16676,23 August 2021,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Antioquia,Betulia,,Betulia,6.1134,-75.9845,2,UNOCHA,Other,"Around 23 August 2021 (as reported), in the rural area of Betulia municipality (Antioquia), a man was shot dead by unidentified armed individuals. The motive of the attack is unknown. The area is known for the presence of armed groups. 1 fatality.",1,1660601516,COL
9451019,170,COL16677,16677,23 August 2021,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Antioquia,Jardin,,Jardin,5.5975,-75.819,1,UNOCHA,Other,"Around 23 August 2021 (as reported), in Jardin (Antioquia), a man was killed and his body was found with several gunshot wounds. The motive and perpetrators of the attack are unknown. The area is known for the presence of armed groups. 1 fatality.",1,1660601516,COL
9452615,170,COL16678,16678,23 August 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Students (Colombia),7,37,South America,Colombia,Cauca,Popayan,,Popayan,2.4825,-76.5741,1,UNOCHA,Other,"On 23 August 2021, in Popayan (Cauca), unidentified armed individuals shot and killed a student's leader who had actively participated in the 2021 national anti-government protests. The victim had lost an eye in one of the clashes with police forces during the demonstrations and had received death threats from armed groups in the past. There is presence of armed groups in the area. 1 fatality.",1,1660601519,COL
9452948,170,COL16679,16679,23 August 2021,2021,2,Violence against civilians,Attack,Gulf Clan,,3,Civilians (Colombia),Wounaan Indigenous Group (Colombia),7,37,South America,Colombia,Choco,Bajo Baudo,,Bajo Baudo,5.0459,-77.3216,2,UNOCHA,Other,"Around 23 August 2021 (as reported), in Bajo Baudo municipality (Choco), Gulf Clan members opened fire against two Wounaan indigenous men on board of a boat. The victims were returning to the Playa Linda community when they were attacked. They jumped into the river to avoid being reached by the bullets and swam to the shore. One of the victims was injured by a bullet and taken to a hospital. There were no fatalities.",0,1660601520,COL
9454558,170,COL16680,16680,23 August 2021,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Norte de Santander,Villa del Rosario,,La Parada,7.8194,-72.4543,2,UNOCHA,Other,"Around 23 August 2021 (as reported), near La Parada corregimiento (Norte de Santander), a man was killed and his body was found in the smuggling route known as Los Mangos. The motive of the attack is unknown. There is presence of the ELN and the Venezuelan criminal group Tren de Aragua in the area. 1 fatality.",1,1660601524,COL
9455297,170,COL16681,16681,23 August 2021,2021,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Valle del Cauca,Palmira,,Palmira,3.5323,-76.2986,2,UNOCHA,Other,"On 23 August 2021, in Palmira municipality (Valle del Cauca), unidentified armed individuals on a motorcycle intercepted a vehicle with a family inside on the road Cali - Palmira. The armed individuals forced the mom and the daughter to get off the car and kidnapped the son, who is a minor. The whereabouts of the abducted minor is unknown. There is presence of armed groups in the department.",0,1660601525,COL
8430316,170,COL8600,8600,22 August 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cauca,Santander de Quilichao,,Santander De Quilichao,3.0161,-76.4854,2,El Tiempo (Colombia); INDEPAZ; UNOCHA; El Espectador,Other-National,"On 22 August 2021, in the rural area of Santander De Quilichao municipality (Cauca), unidentified armed individuals opened fire at a group of civilians who were celebrating a party in El Aguila vereda, killing three people. Two victims died in the area, while a third one died in the hospital. The area is known for the presence of armed groups. 3 fatalities.",3,1630969496,COL
8430317,170,COL8601,8601,22 August 2021,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),JAC: Council of Communal Action,7,37,South America,Colombia,Norte de Santander,Cucuta,,Banco De Arenas,8.3585,-72.4792,2,INDEPAZ; Vanguardia Liberal; El Universal (Colombia),Other-National,"Around 22 August 2021, in the rural area of Banco De Arenas corregimiento (Norte de Santander), unidentified armed individuals shot dead a local leader who was also a member of the JAC. Initial reports claimed that perpetrators raided the victim's house in the La Punta vereda. But further investigations indicated that the victim's body and the remains of one of his employees were found in the rural area. The man had reported several death threats before the attack occurred. The corregimiento is known for the presence of Gulf Clan members, FARC dissident groups, and ELN members. Official sources pointed to ELN as a potential perpetrator since the bodies had the face covered with a t-shirt, a signature in the killings committed by this armed group. 2 fatalities.",2,1630969496,COL
9446138,170,COL8871,8871,22 August 2021,2021,1,Violence against civilians,Abduction/forced disappearance,ELN: National Liberation Army,,2,Civilians (Colombia),Former Government of Colombia (2018-2022),7,27,South America,Colombia,Cesar,Gonzalez,,Gonzalez,8.3896,-73.38,2,Diario La Libertad; El Tiempo (Colombia),National,"On 22 August 2021, in the rural area of Gonzalez municipality (Cesar), suspected ELN members kidnapped a civilian as the man was arriving at his private home. The perpetrators forced the victim onto a motorcycle and then fled in the direction of the Catatumbo sub-region. The victim is a former mayor of the municipality and had already been kidnapped by the same organization in 1991. The man was reportedly released around 8 October.",0,1660599324,COL
9451938,170,COL16042,16042,22 August 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia); Teachers (Colombia),7,37,South America,Colombia,Boyaca,Soata,,Soata,6.333,-72.6839,1,UNOCHA,Other,"On 22 August 2021, in Soata (Boyaca), a social leader, who was also a local teacher, was killed in her private residence. Relatives of the victim went to her house to search for her after she never returned to a family party. Local authorities claimed the victim was asphyxiated. 1 fatality.",1,1660601518,COL
9453446,170,COL16672,16672,22 August 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Meta,Acacias,,Acacias,3.9901,-73.7659,1,UNOCHA,Other,"On 22 August 2021, in Acacias (Meta), a man was shot and killed by unidentified armed individuals outside of his house in the Nueva Victoria neighborhood. The motive of the attack is unknown. There is presence of armed groups in the area. 1 fatality.",1,1660601521,COL
